"Step","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX"
"65152","3.175238037109375","-43.66666793823242","15.285714149475098","15.236136627197265","14.314286231994629","15.952381134033203","15.30135269165039","13.914285659790039","15.77500057220459","-7.894135284423828","-80","15.6578950881958","-2.282532215118408","-16.200000762939453","15.794872283935547"
"65280","0.27381000518798826","-52","15.181818962097168","15.422568130493165","15.090909957885742","15.605263710021973","15.383127212524414","14.700000762939453","15.692307472229004","-6.265555477142334","-45","15.472222328186035","5.612410092353821","-6.5","15.38888931274414"
"65408","-28.60904941558838","-200","15.314286231994629","15.580370140075683","15.54054069519043","15.631579399108887","14.175004577636718","8.428571701049805","16.0930233001709","-47.74500045776367","-200","15.399999618530273","-29.298169136047363","-89","15.769230842590332"
"65536","-1.0046581268310546","-65.5","15.594594955444336","15.07557544708252","14.870966911315918","15.571428298950195","14.118800735473632","10.625","15.323529243469238","-6.761111259460449","-16.75","15.55555534362793","-24.8764705657959","-55","15.411765098571777"
"65664","11.086746215820312","-6","15.567567825317383","15.314133262634277","14.848484992980957","15.75","14.187583732604981","9","15.804877281188965","-45.9156973361969","-200","15.837209701538086","-32.67753500938416","-200","15.264705657958984"
"65792","8.63642520904541","-19","15.769230842590332","15.077059173583985","12.809523582458496","15.878047943115234","-3.827772331237793","-81","15.800000190734863","-65.17657651901246","-166","14.783783912658691","-2.456151247024536","-50.333335876464844","15.527777671813965"
"65920","9.685410118103027","-12.75","15.64102554321289","10.73385009765625","-9","15.976190567016602","-10.910393905639648","-114","15.621622085571289","-32.92063478628794","-115","14.666666984558105","-41.05331020355224","-200","15.804877281188965"
"66048","7.784916114807129","-21","15.710526466369629","6.384779930114746","-30.75","15.850000381469727","2.469631385803223","-43.5","15.780487060546875","-71.38130111694336","-200","15.926828384399414","-42.25539283752441","-200","15.513513565063477"
"66176","8.841391944885254","-7","15.342857360839844","15.369807052612305","14.96875","15.589743614196777","11.849816608428956","4.200000286102295","15.717948913574219","-72.66773872375488","-200","14.148148536682129","9.46345043182373","-5.1666669845581055","15.631579399108887"
"66304","6.082269096374512","-22.75","15.800000190734863","14.723064994812011","11.65625","15.648649215698242","13.728788280487061","7.2727274894714355","15.44444465637207","-8.392857432365417","-58.66666793823242","15","-36.45492057800293","-200","15.44444465637207"
"66432","0.007376670837402344","-24.25","15.631579399108887","15.373077201843262","15","15.615385055541992","12.37095365524292","4.285714626312256","15.527777671813965","-32.408558225631715","-200","16.666667938232422","-29.284558868408205","-200","15.264705657958984"
"66560","9.568192291259766","-0.5","15.54054069519043","14.426310729980468","10.75","15.631579399108887","9.481385612487793","-11.40000057220459","15.257143020629883","-21.532395998016","-117","15.605263710021973","7.313616037368774","-10.75","15.285714149475098"
"66688","3.283093523979187","-22.25","15.44444465637207","7.821763420104981","-21","15.763157844543457","14.010735321044923","9.076923370361328","15.952381134033203","-1.1396333694458007","-57","15.666666984558105","-33.8482759475708","-200","15"
"66816","6.785590171813965","-15.666666984558105","15.527777671813965","3.33868727684021","-32","15.513513565063477","9.479434394836426","-12.5","15.64102554321289","-21.61189193725586","-61","15.54054069519043","-59.900595092773436","-200","15.416666984558105"
"66944","-61.01756286621094","-166","15.44444465637207","-18.354827880859375","-150","15.314286231994629","14.898604774475098","12.500000953674316","16.0930233001709","-8.305416584014893","-64","15.77500057220459","13.773348569869995","9","15.6578950881958"
"67072","-29.926826381683348","-200","15.526315689086914","10.198899841308593","-10.25","15.631579399108887","7.155900382995606","-24","15.594594955444336","-38.5490385055542","-200","15.692307472229004","-38.15110130310059","-200","15.578947067260742"
"67200","1.7465683937072753","-26.33333396911621","15.824999809265137","7.33271541595459","-25.666667938232422","15.904762268066406","14.807933616638184","11.800000190734863","15.717948913574219","-10.444117784500122","-48.5","15.323529243469238","2.529018592834473","-35.5","15.631579399108887"
"67328","-15.34816837310791","-108","15.717948913574219","15.119887828826904","14.967741012573242","15.235294342041016","15.35209789276123","15.09375","15.527777671813965","-36.949154472351076","-200","15.486486434936523","-5.995578765869141","-56.333335876464844","15.20588207244873"
"67456","-8.08735113143921","-93.5","15.605263710021973","-16.92147026062012","-146","15.75","15.181564712524414","14.870966911315918","15.486486434936523","-40.398848223686215","-200","14.838708877563477","-0.14358186721801758","-36","14.9375"
"67584","-12.111290168762206","-121","15.631579399108887","14.05991439819336","8.105262756347656","16.113636016845703","15.33350944519043","15.15151596069336","15.54054069519043","8.584558725357056","1","15.323529243469238","13.925731086730957","11","15.684210777282715"
"67712","1.5747489929199219","-40.333335876464844","15.684210777282715","10.44890537261963","-8.5","15.371428489685059","15.573685264587402","15.371428489685059","16","-35.27921724319458","-200","15.884615898132324","-38.342836141586304","-200","15.605263710021973"
"67840","10.566521644592285","-5.214285850524902","15.594594955444336","14.93122444152832","12.09375","15.878047943115234","15.840254211425782","15.631579399108887","15.999999046325684","7.801282087961833","3","15.820512771606445","-11.656879186630249","-92.5","15.850000381469727"
"67968","-10.663944435119628","-107","15.44444465637207","15.34203224182129","15.212121963500977","15.44444465637207","15.348481559753418","15.088234901428223","15.878047943115234","-23.869091510772705","-79.33333587646484","15.12121295928955","-28.10962200164795","-200","15.38888931274414"
"68096","11.788738250732422","1","15.692307472229004","15.581392097473145","15.333333015441895","15.769230842590332","15.498906898498536","15.29411792755127","15.692307472229004","-1.485973834991455","-48.5","15.800000190734863","13.238457441329956","6.375","15.594594955444336"
"68224","5.392286396026611","-23.5","15.6578950881958","15.1402099609375","15.030303955078125","15.257143020629883","14.802284431457519","12.52173900604248","15.44444465637207","1.7460315704345704","-42","15.54054069519043","-8.70378360748291","-91.5","15.77500057220459"
"68352","7.169679832458496","-23","15.459460258483887","15.18839111328125","15","15.342857360839844","15.307350730895996","14.7333345413208","15.692307472229004","-27.811736011505126","-105","15.371428489685059","-10.823029899597168","-91.5","15.75"
"68480","5.831183242797851","-32.5","15.527777671813965","15.351714515686036","15.060606956481934","15.631579399108887","15.223427200317383","14.60714340209961","15.710526466369629","-4.619327735900879","-63","15.800000190734863","7.850547862052918","-7","15.29411792755127"
"68608","8.696539497375488","-17.600000381469727","15.319999694824219","15.09217472076416","14.870966911315918","15.264705657958984","15.50867977142334","15.147058486938477","15.780487060546875","-4.288335990905762","-70.5","15.692307472229004","-6.479317772388458","-78.5","15.459460258483887"
"68736","1.5552654266357422","-52","15.875","15.531413650512695","15.314286231994629","15.829267501831055","15.4568115234375","15.176470756530762","15.692307472229004","-6.198753654956818","-56","15.594594955444336","15.249525785446167","14.133334159851074","16.11111068725586"
"68864","15.573638200759888","15.228571891784668","16.155555725097656","15.376658248901368","15.176470756530762","15.717948913574219","15.47104263305664","15.242424964904785","15.800000190734863","-27.083094978332518","-168","15.77500057220459","-22.93992519378662","-176","15.416666984558105"
"68992","-6.893720626831055","-93","15.648649215698242","15.448885917663574","15.0625","15.769230842590332","15.46508960723877","15.181818962097168","16","-35.256636476516725","-200","15.594594955444336","0.7435186386108399","-57.66666793823242","15.6578950881958"
"69120","14.831555366516113","13.181818962097168","15.54054069519043","15.56992073059082","15.285714149475098","15.75","15.362326622009277","15.060606956481934","15.567567825317383","0.2514001317322254","-29.666667938232422","15.382352828979492","15.254664897918701","14.774192810058594","15.513513565063477"
"69248","-1.6471824645996094","-69.66667175292969","15.567567825317383","15.422018241882324","15.09375","15.824999809265137","15.55527992248535","15.371428489685059","15.75","-32.239911541342735","-200","15.710526466369629","-27.46233215332031","-200","16.0238094329834"
"69376","10.23327932357788","-7.285714626312256","15.605263710021973","15.333816146850586","14.90625","15.64102554321289","15.457878112792969","15.257143020629883","15.605263710021973","-31.493137168884278","-200","15.416666984558105","15.172222375869751","14.90322494506836","15.459460258483887"
"69504","14.855412721633911","12.9375","15.77500057220459","15.744136238098145","15.54054069519043","15.878047943115234","15.614350318908691","15.38888931274414","15.904762268066406","-12.12499988079071","-78","15.666666984558105","-27.44375705718994","-200","16.023256301879883"
"69632","8.691481590270996","-14","15.382352828979492","15.366731262207031","15.12121295928955","15.743590354919434","15.361993598937989","15","15.725000381469727","-29.903627586364745","-200","15.513513565063477","-0.6191707611083984","-65","15.631579399108887"
"69760","12.130980014801025","2.5","15.486486434936523","15.599279594421386","15.38888931274414","15.902438163757324","15.252692794799804","14.806450843811035","15.692307472229004","-56.412912686665855","-200","15.594594955444336","15.401515483856201","15.272727966308594","15.5"
"69888","-20.498471069335938","-160","15.699999809265137","15.136542129516602","15","15.264705657958984","15.53983669281006","15.38888931274414","15.692307472229004","-3.9775127172470093","-36.75","13.411765098571777","-27.658427047729493","-200","15.717948913574219"
"70016","0.6530813217163086","-59","15.916666984558105","15.52474479675293","15.235294342041016","15.736842155456543","15.443495178222657","15.181818962097168","15.820512771606445","-56.815384229024254","-200","14.820512771606445","8.697936630249023","-19","15.952381134033203"
"70144","-10.503689193725586","-108","15.605263710021973","15.561059379577637","15.15151596069336","15.85714340209961","15.483914947509765","14.96875","16.113636016845703","-3.811753749847412","-22.71428680419922","15.84615421295166","-6.488985824584961","-92","15.594594955444336"
"70272","7.18661060333252","-16.399999618530273","16.0238094329834","15.506269073486328","15.264705657958984","15.824999809265137","15.462013244628906","15.314286231994629","15.605263710021973","-4.27460367679596","-60.333335876464844","15.571428298950195","9.828135967254639","-8","16"
"70400","-9.935214042663574","-110","15.432433128356934","15.40950984954834","14.90322494506836","15.743590354919434","15.071123504638672","14.655172348022461","15.552631378173828","-11.217815279960632","-94.5","15.323529243469238","-8.740201616287232","-91","15.12121295928955"
"70528","-12.530101203918457","-120","15.181818962097168","15.055098342895509","14.750000953674316","15.29411792755127","15.177325439453124","14.966667175292969","15.411765098571777","0.1969161033630371","-44","15.242424964904785","-38.5348482131958","-200","15.583333015441895"
"70656","12.128905737400055","0.5714285969734192","15.605263710021973","14.25173568725586","9.222222328186035","15.64102554321289","15.694476699829101","15.578947067260742","15.880952835083008","-4.662120962142945","-47.5","15.977272987365723","-2.2092404842376707","-60.5","15.513513565063477"
"70784","-8.009693908691407","-101","15.692307472229004","15.22498378753662","13.882352828979492","15.850000381469727","15.3806547164917","14.967741012573242","15.564103126525879","-15.305882263183594","-58","15.29411792755127","2.1379961013793944","-43.5","15.371428489685059"
"70912","12.198940405249596","0.1666666716337204","15.800000190734863","15.370906829833984","15","15.6578950881958","15.31009521484375","15.060606956481934","15.472222328186035","-7.122219467163086","-74","15.621622085571289","13.637768840789795","7.599999904632568","15.804877281188965"
"71040","15.519559383392334","15.342857360839844","15.789473533630371","15.533024787902832","15.342857360839844","15.952381134033203","15.320637893676757","14.90625","15.631579399108887","-57.14414405822754","-200","15.567567825317383","-27.47702121734619","-200","15.875"
"71168","-21.904989814758302","-168","15.567567825317383","15.580478096008301","15.235294342041016","15.75","15.26536693572998","15.090909957885742","15.594594955444336","-20.082017707824708","-56","15.631579399108887","12.10918607711792","-2.3333334922790527","15.85714340209961"
"71296","-27.66147575378418","-200","15.6578950881958","15.486471176147461","15.342857360839844","15.605263710021973","15.265711212158203","14.689655303955078","15.684210777282715","-55.742380905151364","-200","15.416666984558105","14.963779258728028","14","15.399999618530273"
"71424","7.259461212158203","-23.33333396911621","15.769230842590332","15.641196823120117","15.371428489685059","15.928571701049805","15.420100593566895","15.181818962097168","15.829267501831055","-8.758558368682861","-64","15.666666984558105","6.124816131591797","-31.200000762939453","15.631579399108887"
"71552","15.127745866775513","14.870966911315918","15.64102554321289","15.14101791381836","14.766667366027832","15.371428489685059","15.542703437805176","15.314286231994629","15.800000190734863","-17.752306163311005","-113","15.314286231994629","14.764964294433593","13","15.45714282989502"
"71680","9.11548080444336","-14.125","15.6578950881958","15.50358943939209","15.03125","15.725000381469727","15.316168975830077","15","15.780487060546875","2.6504902839660645","-31.5","15.29411792755127","13.336772346496582","5","15.692307472229004"
"71808","11.374505615234375","-4","15.615385055541992","15.316041946411133","14.90322494506836","15.472222328186035","15.270631027221679","14.90625","15.594594955444336","-27.422222137451172","-200","17","10.9230299949646","-7.555555820465088","15.717948913574219"
"71936","-6.307418441772461","-93","15.710526466369629","15.132263565063477","14.9375","15.567567825317383","15.163799667358399","14.655172348022461","15.567567825317383","-2.093729019165039","-26.75","15.371428489685059","14.993411540985107","14.700000762939453","15.371428489685059"
"72064","3.3438156127929686","-44","15.526315689086914","15.228962516784668","14.838708877563477","15.605263710021973","15.352166175842285","15.20588207244873","15.552631378173828","-12.481036186218262","-95","15.416666984558105","0.9580129623413086","-57","15.794872283935547"
"72192","-14.75232753753662","-132","15.371428489685059","15.14321689605713","14.620689392089844","15.6578950881958","15.473020935058594","15.323529243469238","15.6578950881958","-38.5386688709259","-200","15.853657722473145","-5.992580413818359","-91.5","15.794872283935547"
"72320","-0.3498552322387695","-62","15.54054069519043","15.671445655822755","15.314286231994629","15.951218605041504","15.29209041595459","14.9375","15.459460258483887","-12.652997970581055","-97.5","15.769230842590332","15.264405012130737","15","15.594594955444336"
"72448","14.700896501541138","13.227272987365723","15.342857360839844","15.00593204498291","14.482758522033691","15.342857360839844","15.116779708862305","14.586206436157227","15.44444465637207","-28.556821250915526","-200","15.0625","-27.936825370788576","-200","15.44444465637207"
"72576","10.153409957885742","-10.90000057220459","15.769230842590332","15.808719825744628","15.631579399108887","15.976743698120117","15.573374938964843","15.235294342041016","15.6578950881958","14.59646463394165","13.391304969787598","15.5","11.559877872467041","0","15.64102554321289"
"72704","11.901053047180175","0","15.605263710021973","15.546298789978028","15.29411792755127","15.829267501831055","9.531578826904298","-14","15.578947067260742","-19.714781332015992","-95.5","15.323529243469238","11.326467132568359","-5.636363983154297","15.904762268066406"
